13702	11918	14006	11843
14006	11843	14272	11775
14272	11775	14395	11753
14395	11753	14449	11742
13362	12002	13520	11963
13520	11963	13702	11918
14311	11884	14357	12011
14357	12011	14434	12196
14416	11815	14468	11992
14468	11992	14523	12183
14395	11753	14416	11815
11236	12946	11650	12748
11650	12748	12047	12572
12047	12572	12135	12551
12135	12551	12360	12505
12360	12505	12606	12471
12606	12471	12869	12425
12869	12425	13024	12403
13024	12403	13472	12337
13472	12337	13792	12292
12504	11464	12573	11545
12573	11545	12656	11655
12656	11655	12686	11737
12686	11737	12811	12081
12811	12081	12852	12306
12852	12306	12869	12425
12869	12425	12891	12549
12208	11746	12310	11682
12310	11682	12573	11545
12386	13085	12531	12933
12531	12933	12702	12759
12702	12759	12891	12549
12180	13292	12325	13148
12325	13148	12386	13085
11723	13630	11772	13624
11772	13624	11802	13595
11802	13595	11924	13529
11924	13529	11982	13471
11982	13471	12180	13292
12325	13148	12391	13189
12336	13646	12446	13570
12336	13646	12368	13753
12382	13262	12391	13189
12382	13262	12474	13311
12438	13387	12474	13311
12438	13387	12483	13418
12446	13570	12483	13418
11982	13471	12115	13540
12067	13591	12115	13540
12067	13591	12336	13646
7275	8960	7320	8939
7320	8939	7360	8918
7360	8918	7497	8916
7497	8916	7570	8863
7570	8863	7709	8770
7709	8770	7795	8765
7795	8765	8008	8767
8008	8767	8209	8769
7201	8870	7320	8939
7360	8918	7391	8832
7391	8832	7402	8783
7395	8761	7402	8783
6807	8309	7093	8574
7093	8574	7391	8832
7391	8832	7467	8863
7467	8863	7497	8916
7252	8587	7346	8678
7346	8678	7395	8761
7233	8557	7252	8587
6559	8017	6664	8046
6664	8046	6936	8163
6936	8163	6959	8191
6959	8191	7174	8482
7174	8482	7233	8557
6515	8016	6559	8017
6409	8026	6515	8016
7782	9115	7795	8765
7087	8066	7139	8079
7139	8079	7268	8008
7268	8008	7499	7880
7499	7880	7717	7759
7193	7950	7268	8008
7478	9340	7495	9325
7495	9325	7603	9234
7603	9234	7655	9188
7655	9188	7735	9121
7829	9723	7941	9686
7526	9782	7829	9723
7049	9833	7126	9825
7126	9825	7526	9782
5913	9771	6004	9771
6004	9771	6227	9773
6227	9773	6514	9775
6514	9775	6758	9815
6758	9815	7049	9833
5902	7334	6157	7685
6157	7685	6307	7893
6307	7893	6371	7976
6371	7976	6409	8026
6409	8026	6468	8109
6468	8109	6698	8385
6698	8385	6990	8685
6990	8685	7009	8705
7009	8705	7201	8870
7201	8870	7275	8960
7275	8960	7315	9038
7315	9038	7381	9165
7381	9165	7478	9340
7006	9282	7022	9211
7022	9211	7115	9013
7115	9013	7201	8870
5902	9083	6063	9106
6063	9106	6161	9128
6161	9128	6266	9148
6266	9148	6463	9182
6463	9182	6727	9229
6727	9229	7006	9282
7006	9282	7130	9305
7130	9305	7374	9350
7374	9350	7478	9340
7006	9282	7025	9517
7025	9517	7049	9833
7039	10082	7049	9833
6128	10319	6256	10309
6256	10309	6502	10273
6502	10273	6719	10347
6719	10347	6730	10199
6719	10347	6753	10446
6727	9229	6769	8996
6727	9229	6743	9523
6730	10199	6754	10012
6743	9523	6758	9815
6754	10012	6758	9815
6769	8996	6870	8872
6870	8872	7009	8705
6034	8851	6171	8886
6171	8886	6303	8912
6303	8912	6467	8930
6467	8930	6769	8996
6769	8996	6965	9025
6470	8681	6870	8872
6870	8872	7115	9013
7115	9013	7315	9156
7022	9211	7137	9216
7137	9216	7315	9156
7315	9156	7381	9165
6470	8681	6590	8469
6590	8469	6698	8385
6698	8385	6807	8309
6807	8309	6959	8191
6959	8191	7005	8150
7005	8150	7087	8066
7087	8066	7193	7950
7193	7950	7324	7804
7324	7804	7491	7675
7491	7675	7606	7611
7606	7611	7717	7564
7717	7564	7859	7486
7859	7486	7933	7443
7933	7443	7998	7390
7998	7390	8140	7174
8140	7174	8203	7111
8203	7111	8312	7062
8312	7062	8447	6964
8447	6964	8645	6781
8645	6781	8728	6701
8728	6701	8834	6639
8834	6639	9241	6663
9241	6663	9673	6646
9673	6646	9848	6617
7854	7572	7859	7486
7854	7572	7934	7621
7934	7621	7959	7609
7968	11048	8011	11014
8011	11014	8281	10791
7478	9340	7517	9454
7517	9454	7526	9782
7526	9782	7539	9970
